"#,""Aprender algo nuevo sobre tu ciudad."",""Poder aportar al bienestar de otros ciudadanos."",""Pensar que tus ideas pueden ser Ãºtiles para otros ciudadanos."",""Conocer nuevas ideas para la ciudad."",""Obtener reconocimiento de otros ciudadanos."",""Que otras personas sepan que tan bueno eres por tus ideas."",""Saber cÃ_mo otras personas reaccionarÃ¡n por tus ideas."",""Saber que ganarÃ_as algo, si tu idea es seleccionada como soluciÃ_n en la ciudad."",""Conocer las ideas de otros ciudadanos."",""Saber si otras personas les interesa la participaciÃ_n ciudadana."",""Compartir tu conocimiento y experiencia con los demÃ¡s."",""Beneficiarte de las ideas publicadas por otros ciudadanos."",""Divertirte participando."",""Relacionarte con otros ciudadanos con intereses comunes."",""Obtener una recompensa monetaria."",""Nos gustarÃ_a saber un poco de ti.Â¿CuÃ¡l es tu fecha de nacimiento?"",""Â¿CuÃ¡l es tu gÃ©nero?"",Otro,""Â¿CuÃ¡l es tu ocupaciÃ_n?"",Otro,""Â¿EnÂ cuÃ¡l localidad de la ciudad de BogotÃ¡ vives?"",""IndÃ_canos cuÃ¡l es tu estrato socioecÃ_nomico"",""Por Ãºltimo, seÃ±ala el Ãºltimo nivel de educaciÃ_n alcanzado:"",Otro,""Fecha de entrada (UTC)"",""Fecha de envÃ_o (UTC)"",""Network ID"""
"2b2d894cb3341203afc06211062f9a5d,3,4,5,4,3,4,4,2,4,4,5,3,5,4,2,1976-08-27,Masculino,,Docente,,Bosa,3,""Postgrado "",,""2016-05-11 13:11:49"",""2016-05-11 13:14:07"",7c6a907026"
"d158b28dd490ce80ce95e1eac1fd7501,4,5,5,4,5,4,4,5,4,4,5,5,3,4,5,1982-07-16,Masculino,,""Profesional Independiente"",,Teusaquillo,4,""Postgrado "",,""2016-05-11 13:09:57"",""2016-05-11 13:14:08"",9bf247d5be"
"c2b0544c36c1436e2ba86962ae1b7380,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1961-03-09,""Femenino "",,Empleado,,Kennedy,3,""Postgrado "",,""2016-05-11 13:11:24"",""2016-05-11 13:14:26"",8e2800f34d"
"caf7a50fc80e649ca895ead689a41b10,4,4,5,3,2,2,2,2,4,4,3,3,4,4,2,1965-10-31,Masculino,,""Profesional Independiente"",,EngativÃ¡,3,Profesional,,""2016-05-11 13:11:24"",""2016-05-11 13:14:32"",010adf6a52"
"8c4ab343536c271441c878ff73c3edc1,3,4,5,4,3,3,3,3,4,4,4,5,4,3,3,1979-10-25,""Femenino "",,""Servidor  PÃºblico"",,""San CristÃ_bal"",3,Profesional,,""2016-05-11 13:11:35"",""2016-05-11 13:14:33"",899262fbf3"
"86464d4b8cc5d594f1455b330acd5261,5,5,5,5,2,2,3,1,5,5,5,4,5,4,1,1963-12-29,Masculino,,""Servidor  PÃºblico"",,""San CristÃ_bal"",3,Profesional,,""2016-05-11 13:11:50"",""2016-05-11 13:14:33"",04ba02567c"
"524289f210e94fa27b5f95f01ebeaf80,2,4,4,4,2,2,4,1,4,4,4,4,4,3,1,1978-10-20,Masculino,,""Servidor  PÃºblico"",,Bosa,2,""Postgrado "",,""2016-05-11 13:10:40"",""2016-05-11 13:14:43"",4b9707f32e"
"1e0bf9833e6169c618f964a151212f5f,4,4,4,5,2,3,4,1,4,3,3,4,3,2,1,1988-07-11,Masculino,,""Profesional Independiente"",,Suba,4,""Postgrado "",,""2016-05-11 13:12:14"",""2016-05-11 13:14:45"",900f8784f7"
"db02cb7929e3eff35b6720372f5136b5,2,5,5,4,2,2,2,2,4,4,4,2,5,4,2,1981-02-21,Masculino,,Empleado,,EngativÃ¡,3,Profesional,,""2016-05-11 13:11:45"",""2016-05-11 13:14:47"",7714e1a16a"
"84fe6e789e8aa9e1cef58a0bf24fc54c,3,5,5,5,3,2,4,2,5,4,5,3,4,5,1,1964-07-07,Masculino,,""Profesional Independiente"",,EngativÃ¡,4,""Postgrado "",,""2016-05-11 13:09:28"",""2016-05-11 13:14:48"",4ccfbc1937"
